STREET NAME ID,STREET NAME,STREET FULL NAME,POSTAL COMMUNITY,MUNICIPAL COMMUNITY
2979,LOCHNESS,LOCHNESS AVE,BATON ROUGE,BATON ROUGE
298,D,AVENUE D,ZACHARY,ZACHARY
2980,LOCKRIDGE,N LOCKRIDGE AVE,PRIDE,CENTRAL
2981,LOCKE,LOCKE ST,ZACHARY,ZACHARY
2982,LOCKEFIELD,LOCKEFIELD DR,BATON ROUGE,BATON ROUGE
2983,LOCKHAVEN,LOCKHAVEN AVE,BATON ROUGE,BATON ROUGE
2984,LOCKRIDGE,LOCKRIDGE AVE,"GREENWELL SPRINGS,PRIDE",CENTRAL
2985,LOCKSLEY,LOCKSLEY DR,BATON ROUGE,BATON ROUGE
2986,LOCKSLEY,S LOCKSLEY DR,BATON ROUGE,BATON ROUGE
2987,LOCKWOOD,LOCKWOOD AVE,BATON ROUGE,BATON ROUGE
2988,LOCUST,LOCUST ST,BATON ROUGE,PARISH
2989,LOFASO,LOFASO ST,BATON ROUGE,BATON ROUGE
299,E,AVENUE E,BATON ROUGE,BATON ROUGE
2990,LOFLIN,LOFLIN AVE,BAKER,BAKER
2991,LOGAN,LOGAN DR,GREENWELL SPRINGS,CENTRAL
2992,LOIS,LOIS DR,ZACHARY,ZACHARY
2993,LOLA,LOLA DR,BATON ROUGE,PARISH
2994,LOMBARD,LOMBARD DR,BATON ROUGE,PARISH
2995,LONDON,LONDON AVE,BATON ROUGE,PARISH
2996,LONDON,LONDON DR,BAKER,BAKER
2997,LONE OAK,LONE OAK DR,BATON ROUGE,BATON ROUGE
2998,LONGBOW,LONGBOW DR,BATON ROUGE,BATON ROUGE
2999,LONGFELLOW,LONGFELLOW DR,BATON ROUGE,BATON ROUGE
3,6TH,N 6TH ST,BATON ROUGE,BATON ROUGE
30,22ND,N 22ND ST,BATON ROUGE,BATON ROUGE
300,E,AVENUE E,ZACHARY,ZACHARY
3000,LONGRIDGE,LONGRIDGE AVE,BATON ROUGE,BATON ROUGE
3001,LONGVIEW,LONGVIEW DR,BATON ROUGE,BATON ROUGE
3002,LONGVUE,LONGVUE DR,BAKER,BAKER
3003,LONGWOOD,LONGWOOD CT,BATON ROUGE,BATON ROUGE
3004,LONGWOOD,LONGWOOD DR,BATON ROUGE,BATON ROUGE
3006,LONGWOOD VIEW,LONGWOOD VIEW AVE,BATON ROUGE,PARISH
3007,LONITA,LONITA ST,BATON ROUGE,BATON ROUGE
3008,LORANGER,LORANGER DR,BATON ROUGE,PARISH
301,F,AVENUE F,BATON ROUGE,BATON ROUGE
3010,LORD BYRON,LORD BYRON AVE,BATON ROUGE,PARISH
3012,LORING,LORING DR,BATON ROUGE,PARISH
3013,LORNA,LORNA AVE,BATON ROUGE,BATON ROUGE
3014,LORRAINE,LORRAINE ST,BATON ROUGE,BATON ROUGE
3015,LOST OAK,LOST OAK DR,BATON ROUGE,PARISH
3016,LOTUS,LOTUS ST,BATON ROUGE,BATON ROUGE
3018,LOUDON,LOUDON LN,BAKER,CENTRAL
3019,LOUDON,LOUDON ST,ZACHARY,ZACHARY
302,F,AVENUE F,ZACHARY,ZACHARY
3020,LOUIS WILES,LOUIS WILES AVE,BATON ROUGE,BATON ROUGE
3021,LOUISE,LOUISE ST,BATON ROUGE,BATON ROUGE
3022,LOUISE,LOUISE ST,ZACHARY,ZACHARY
3023,LOUISIANA,LOUISIANA AVE,BAKER,BAKER
3024,LOUISIANA,LOUISIANA AVE,BATON ROUGE,BATON ROUGE
3025,LOUISVILLE,LOUISVILLE AVE,BAKER,PARISH
3026,LOURAY,LOURAY CT,BATON ROUGE,BATON ROUGE
3027,LOURAY,LOURAY DR,BATON ROUGE,BATON ROUGE
3028,LOVERS,LOVERS LN,BATON ROUGE,BATON ROUGE
3029,LOVETT,LOVETT RD,"CENTRAL,GREENWELL SPRINGS",CENTRAL
303,G,AVENUE G,BATON ROUGE,BATON ROUGE
3030,LOWER ZACHARY,LOWER ZACHARY RD,ZACHARY,"PARISH,ZACHARY"
3031,LOYOLA,LOYOLA DR,BATON ROUGE,BATON ROUGE
3032,LSU,LSU AVE,BATON ROUGE,BATON ROUGE
3034,LUCAS,LUCAS PL,BATON ROUGE,PARISH
3035,LUCILLA,LUCILLA LN,BATON ROUGE,BATON ROUGE
3036,LULA,LULA AVE,BATON ROUGE,BATON ROUGE
3037,LUPINE,LUPINE AVE,BATON ROUGE,BATON ROUGE
3038,LUPINE,LUPINE ST,ZACHARY,ZACHARY
3039,LYDIA,LYDIA AVE,BATON ROUGE,BATON ROUGE
304,G,AVENUE G,ZACHARY,ZACHARY
3040,LYNBROOK,LYNBROOK AVE,BATON ROUGE,BATON ROUGE
3041,LYNELL,LYNELL ST,BATON ROUGE,BATON ROUGE
3042,LYNN,LYNN ST,BATON ROUGE,BATON ROUGE
3043,LYNN,LYNN ST,ZACHARY,ZACHARY
3044,MABLE,MABLE DR,BATON ROUGE,PARISH
3045,MACBETH,MACBETH DR,BATON ROUGE,PARISH
3046,MACEDONIA,MACEDONIA AVE,BATON ROUGE,BATON ROUGE
3047,MACON,MACON DR,BATON ROUGE,PARISH
3048,MADEIRA,MADEIRA DR,BATON ROUGE,BATON ROUGE
3049,MADELINE,MADELINE CT,BATON ROUGE,BATON ROUGE
305,H,AVENUE H,BATON ROUGE,BATON ROUGE
3050,MADEWOOD,MADEWOOD AVE,BATON ROUGE,PARISH
3051,MADISON,MADISON AVE,BATON ROUGE,BATON ROUGE
3053,MADRAS,MADRAS DR,BATON ROUGE,BATON ROUGE
3054,MADRID,MADRID AVE,BATON ROUGE,BATON ROUGE
3055,MAE,MAE ST,ZACHARY,ZACHARY
3056,MAESTRI,MAESTRI DR,BATON ROUGE,BATON ROUGE
3057,MAGELLAN,MAGELLAN DR,BATON ROUGE,PARISH
3058,MAGNA CARTA,E MAGNA CARTA PL,BATON ROUGE,BATON ROUGE
3059,MAGNA CARTA,N MAGNA CARTA PL,BATON ROUGE,BATON ROUGE
306,I,AVENUE I,BATON ROUGE,BATON ROUGE
3060,MAGNA CARTA,W MAGNA CARTA PL,BATON ROUGE,BATON ROUGE
3061,MAGNOLIA BEND,MAGNOLIA BEND RD,GREENWELL SPRINGS,CENTRAL
3062,MAGNOLIA BLOSSOM,MAGNOLIA BLOSSOM AVE,GREENWELL SPRINGS,CENTRAL
3063,MAGNOLIA CHASE,MAGNOLIA CHASE RD,BATON ROUGE,PARISH
3064,MAGNOLIA,MAGNOLIA ST,ZACHARY,ZACHARY
3065,MAGNOLIA,N MAGNOLIA DR,BAKER,BAKER
3066,MAGNOLIA,S MAGNOLIA DR,BAKER,BAKER
3067,MAGNOLIA,W MAGNOLIA DR,BAKER,BAKER
3068,MAGNOLIALAKE,MAGNOLIALAKE AVE,BATON ROUGE,PARISH
3069,MAGNOLIA POINT,MAGNOLIA POINT ST,BATON ROUGE,PARISH
307,J,AVENUE J,BATON ROUGE,BATON ROUGE
3070,MAGNOLIA RIDGE,MAGNOLIA RIDGE DR,BATON ROUGE,PARISH
3071,MAGNOLIA WOOD,MAGNOLIA WOOD AVE,BATON ROUGE,BATON ROUGE
3073,MAHONEY,MAHONEY RD,PRIDE,PARISH
3074,MAI FRANCES,MAI FRANCES PL,BATON ROUGE,PARISH
3075,MAIDEN,N MAIDEN DR,BATON ROUGE,PARISH
3076,MAIDEN,S MAIDEN DR,BATON ROUGE,PARISH
3077,MAIN,MAIN ST,BATON ROUGE,BATON ROUGE
3078,BRITISH,BRITISH LN,BATON ROUGE,PARISH
308,K,AVENUE K,BATON ROUGE,BATON ROUGE
3080,MAIN,N MAIN ST,ZACHARY,ZACHARY
3081,MAISON,MAISON DR,GREENWELL SPRINGS,CENTRAL
3082,MAISON ORLEANS,MAISON ORLEANS CT,BATON ROUGE,PARISH
3083,MAJESTIC OAKS,E MAJESTIC OAKS PL,BATON ROUGE,PARISH
3084,MAJESTIC OAKS,N MAJESTIC OAKS PL,BATON ROUGE,PARISH
3085,MAJESTIC OAKS,S MAJESTIC OAKS PL,BATON ROUGE,PARISH
3086,MAJOR OAK,MAJOR OAK DR,BATON ROUGE,BATON ROUGE
3087,MALCOLM,MALCOLM DR,BATON ROUGE,PARISH
3088,MALEDA,MALEDA DR,BAKER,PARISH
3089,MALIBU,MALIBU CT,CENTRAL,CENTRAL
309,L,AVENUE L,BATON ROUGE,BATON ROUGE
3090,MALL,N MALL DR,BATON ROUGE,"BATON ROUGE,PARISH"
3091,MALL,S MALL DR,BATON ROUGE,"BATON ROUGE,PARISH"
3092,MALLARD,MALLARD ST,BATON ROUGE,BATON ROUGE
3093,MALLORY,MALLORY AVE,BATON ROUGE,BATON ROUGE
3094,MALL WAY,MALL WAY AVE,BATON ROUGE,BATON ROUGE
3095,MALVERN HILL,MALVERN HILL AVE,BATON ROUGE,PARISH
3096,MALMAISON,MALMAISON DR,BATON ROUGE,BATON ROUGE
3097,MAMMOTH,MAMMOTH AVE,BATON ROUGE,BATON ROUGE
3098,MANASSAS,MANASSAS DR,BATON ROUGE,PARISH
3099,MANCHAC LANDING,MANCHAC LANDING CT,BATON ROUGE,PARISH
31,22ND,S 22ND ST,BATON ROUGE,BATON ROUGE
310,M,AVENUE M,BATON ROUGE,BATON ROUGE
3100,MANCHESTER,MANCHESTER AVE,BATON ROUGE,PARISH
3101,MANCHESTER,MANCHESTER DR,BAKER,"BAKER,PARISH"
3102,MANCHESTER,N MANCHESTER DR,BATON ROUGE,PARISH
3103,MANCUSO,MANCUSO LN,BATON ROUGE,"BATON ROUGE,PARISH"
3104,MANDA,MANDA AVE,BATON ROUGE,BATON ROUGE
3105,MANHATTAN,MANHATTAN ST,BAKER,BAKER
3106,MANITOU,MANITOU DR,BATON ROUGE,BATON ROUGE
3107,MANOR OAK,MANOR OAK DR,BATON ROUGE,PARISH
3108,MANORWOOD,MANORWOOD AVE,BATON ROUGE,BATON ROUGE
3109,MANSFIELD,MANSFIELD AVE,BATON ROUGE,BATON ROUGE
3110,MANSON,MANSON DR,BATON ROUGE,PARISH
3112,MAPLE,MAPLE DR,BATON ROUGE,BATON ROUGE
3113,MAPLELAKE,MAPLELAKE CT,BATON ROUGE,PARISH
3114,MAPLE RIDGE,MAPLE RIDGE AVE,BATON ROUGE,PARISH
3115,MAPLE,MAPLE ST,ZACHARY,ZACHARY
3116,MAPLETON,MAPLETON DR,GREENWELL SPRINGS,CENTRAL
3117,MAPLEWOOD,MAPLEWOOD DR,BATON ROUGE,"BATON ROUGE,PARISH"
3118,MARC ANTONY,MARC ANTONY DR,BATON ROUGE,PARISH
3119,MARCEL,MARCEL AVE,BATON ROUGE,PARISH
3120,MARCELLIOUS,MARCELLIOUS LN,BATON ROUGE,BATON ROUGE
3121,MARCH,MARCH ST,BATON ROUGE,BATON ROUGE
3122,MARCH,MARCH ST,ZACHARY,ZACHARY
3123,MARCI,MARCI CT,BATON ROUGE,BATON ROUGE
3124,MARCIA,MARCIA DR,BATON ROUGE,BATON ROUGE
3125,MARGARET,MARGARET ST,BATON ROUGE,BATON ROUGE
3128,MARGARET SMITH,MARGARET SMITH CT,BATON ROUGE,PARISH
3129,MARGAUX,MARGAUX DR,BATON ROUGE,PARISH
3130,MARGEBROOK,MARGEBROOK DR,BATON ROUGE,BATON ROUGE
3131,MARIANNE,MARIANNE DR,ZACHARY,ZACHARY
3132,MARIBEL,MARIBEL CT,BATON ROUGE,PARISH
3133,MARIBEL,E MARIBEL CT,BATON ROUGE,PARISH
3134,MARIBEL,N MARIBEL CT,BATON ROUGE,PARISH
3135,MARIBEL,W MARIBEL CT,BATON ROUGE,PARISH
3136,MARIBEL,MARIBEL DR,BATON ROUGE,"BATON ROUGE,PARISH"
3137,MARIE,MARIE DR,BATON ROUGE,BATON ROUGE
3138,MARIGOLD,MARIGOLD AVE,BATON ROUGE,BATON ROUGE
3139,MARILYN,MARILYN DR,BATON ROUGE,BATON ROUGE
314,AVIS,AVIS AVE,BATON ROUGE,BATON ROUGE
3140,MARILYN,S MARILYN DR,BATON ROUGE,BATON ROUGE
3141,MARINER,MARINER DR,BATON ROUGE,PARISH
3142,MARINWOOD,MARINWOOD AVE,BATON ROUGE,PARISH
3143,MARION,MARION DR,BATON ROUGE,BATON ROUGE
3144,MARIONETTE,MARIONETTE DR,BATON ROUGE,PARISH
3145,MARJORIE,MARJORIE DR,BATON ROUGE,PARISH
3146,MARKET CROSS,MARKET CROSS RD,BATON ROUGE,BATON ROUGE
3147,MARKET PLACE,MARKET PLACE AVE,BATON ROUGE,BATON ROUGE
3148,MARLBROOK,MARLBROOK DR,BATON ROUGE,BATON ROUGE
3149,MARLIN,MARLIN AVE,CENTRAL,CENTRAL
315,AVOCADO,AVOCADO DR,BATON ROUGE,PARISH
3150,MARLIN,E MARLIN DR,CENTRAL,CENTRAL
3151,MARLO,MARLO DR,BATON ROUGE,PARISH
3152,MARQUE ANN,MARQUE ANN DR,BATON ROUGE,BATON ROUGE
3153,MARQUE ANN,N MARQUE ANN DR,BATON ROUGE,BATON ROUGE
3154,MARQUETTE,MARQUETTE AVE,BATON ROUGE,BATON ROUGE
3155,MARSDEN,E MARSDEN PL,BATON ROUGE,PARISH
3156,MARSDEN,S MARSDEN PL,BATON ROUGE,PARISH
3157,MARSDEN,W MARSDEN PL,BATON ROUGE,PARISH
3158,MARSH,MARSH ST,BATON ROUGE,BATON ROUGE
3159,MARSHALL,MARSHALL DR,BATON ROUGE,BATON ROUGE
316,AVOCET,AVOCET ST,BATON ROUGE,BATON ROUGE
3160,MARSHALL,MARSHALL ST,ZACHARY,ZACHARY
3162,MARTIN,MARTIN AVE,BATON ROUGE,BATON ROUGE
3163,MARTIN,MARTIN DR,ZACHARY,ZACHARY
3164,MARTIN,MARTIN RD,BATON ROUGE,PARISH
3165,MARTIN RIDGE,MARTIN RIDGE DR,BATON ROUGE,PARISH
3166,MARTINIQUE,MARTINIQUE DR,BATON ROUGE,PARISH
3167,MARTY,MARTY AVE,BATON ROUGE,BATON ROUGE
3169,MARWEDE,MARWEDE AVE,BATON ROUGE,BATON ROUGE
317,AVONDALE,AVONDALE DR,BATON ROUGE,BATON ROUGE
3170,MARWOOD,MARWOOD AVE,BATON ROUGE,BATON ROUGE
3171,MARY ANN,MARY ANN PL,BATON ROUGE,BATON ROUGE
3172,MARY EDITH,MARY EDITH PL,BATON ROUGE,PARISH
3173,MARY ELIZABETH,MARY ELIZABETH AVE,BATON ROUGE,PARISH
3174,MARY ELLEN,MARY ELLEN DR,BATON ROUGE,BATON ROUGE
3175,MARY EVERS,MARY EVERS DR,BATON ROUGE,BATON ROUGE
3176,MARY LOU,MARY LOU DR,BATON ROUGE,BATON ROUGE
3177,MARY LOUISE,MARY LOUISE AVE,BATON ROUGE,"BATON ROUGE,PARISH"
3178,MARY RUTH,MARY RUTH AVE,BATON ROUGE,BATON ROUGE
3179,MARY,MARY ST,BATON ROUGE,BATON ROUGE
3180,MARY SUE,MARY SUE DR,BATON ROUGE,BATON ROUGE
3181,MARYDON,MARYDON DR,BATON ROUGE,BATON ROUGE
3182,MARYLAND,MARYLAND ST,BATON ROUGE,BATON ROUGE
3184,MAST,MAST DR,BATON ROUGE,PARISH
3185,MASTERS POINTE,MASTERS POINTE CT,BATON ROUGE,PARISH
3186,MASTERSON,MASTERSON DR,BATON ROUGE,PARISH
3187,MATILDA,MATILDA ST,BATON ROUGE,BATON ROUGE
3188,MATTHEWS,MATTHEWS ST,BATON ROUGE,PARISH
3189,MAUREEN,MAUREEN DR,BAKER,BAKER
319,AZALEA,N AZALEA AVE,BAKER,BAKER
3190,MAUREEN CONNOLLY,MAUREEN CONNOLLY DR,BATON ROUGE,PARISH
3192,MAVIS,MAVIS DR,BATON ROUGE,PARISH
3193,MAXINE,MAXINE DR,BATON ROUGE,BATON ROUGE
3194,MAXIMILIAN,MAXIMILIAN ST,BATON ROUGE,BATON ROUGE
3196,MAY BELLE,MAY BELLE CT,BATON ROUGE,BATON ROUGE
3197,MAY,MAY ST,BATON ROUGE,BATON ROUGE
3198,MAYAN,MAYAN ST,BATON ROUGE,BATON ROUGE
3199,MAYFAIR,MAYFAIR DR,BATON ROUGE,PARISH
32,23RD,N 23RD ST,BATON ROUGE,BATON ROUGE
320,AZALEA,E AZALEA AVE,BAKER,BAKER
3200,MAYFAIR HILL,MAYFAIR HILL DR,BATON ROUGE,BATON ROUGE
3201,MAYFLOWER,MAYFLOWER ST,BATON ROUGE,BATON ROUGE
3202,MAYHAW,MAYHAW DR,BATON ROUGE,BATON ROUGE
3203,MAYWOOD,MAYWOOD AVE,BATON ROUGE,BATON ROUGE
3204,MC BAN,MC BAN CIR,BATON ROUGE,BATON ROUGE
3206,MC CALOP,MC CALOP ST,BATON ROUGE,BATON ROUGE
3207,MC CANN,MC CANN DR,BATON ROUGE,PARISH
3208,MC CARROLL,MC CARROLL DR,BATON ROUGE,BATON ROUGE
3209,MC CASTLE,MC CASTLE AVE,BATON ROUGE,PARISH
321,AZALEA,W AZALEA AVE,BAKER,BAKER
3210,MC CLELLAND,MC CLELLAND CT,BATON ROUGE,BATON ROUGE
3211,MC CLELLAND,MC CLELLAND DR,BATON ROUGE,"BATON ROUGE,PARISH"
3212,MC CLUNG,MC CLUNG ST,BATON ROUGE,BATON ROUGE
3213,MC CLURE,MC CLURE ST,BATON ROUGE,PARISH
3214,MC CONNELL,MC CONNELL DR,BATON ROUGE,BATON ROUGE
3215,MC CORMICK,MC CORMICK AVE,GREENWELL SPRINGS,CENTRAL
3216,MC CULLOUGH,MC CULLOUGH RD,ZACHARY,CENTRAL
3217,MC DONALD,MC DONALD AVE,BATON ROUGE,BATON ROUGE
3218,MC GEHEE,MC GEHEE DR,BATON ROUGE,BATON ROUGE
3219,MC GRATH,MC GRATH AVE,BATON ROUGE,BATON ROUGE
322,AZALEA LAKES,AZALEA LAKES AVE,BATON ROUGE,PARISH
3220,MC GUIRE,MC GUIRE AVE,BATON ROUGE,PARISH
3223,MC HUGH,MC HUGH DR,ZACHARY,ZACHARY
3224,MC HUGH,MC HUGH RD,"BAKER,ZACHARY","BAKER,PARISH,ZACHARY"
3227,MC KINLEY,E MC KINLEY ST,BATON ROUGE,BATON ROUGE
3228,MC KINLEY,W MC KINLEY ST,BATON ROUGE,BATON ROUGE
3229,MC LEMORE,MC LEMORE DR,BATON ROUGE,PARISH
323,AZALEA,AZALEA ST,BATON ROUGE,BATON ROUGE
3230,MC MICHAEL,MC MICHAEL DR,BATON ROUGE,BATON ROUGE
3231,MC NEIL,MC NEIL AVE,BATON ROUGE,PARISH
3232,MC QUAID,MC QUAID DR,BATON ROUGE,PARISH
3233,MC SHAY,MC SHAY AVE,BATON ROUGE,PARISH
3234,MC VEA,MC VEA ST,BAKER,BAKER
3237,MEADOW,MEADOW AVE,BATON ROUGE,PARISH
3238,MEADOWS,MEADOWS BLVD,BAKER,BAKER
3239,MEADOW BEND,MEADOW BEND DR,BATON ROUGE,PARISH
324,SHORELINE,SHORELINE DR,BATON ROUGE,PARISH
3240,MEADOW BRYAN,MEADOW BRYAN DR,BATON ROUGE,PARISH
3241,MEADOW CREEK,MEADOW CREEK AVE,BATON ROUGE,PARISH
3242,MEADOW CROSSING,MEADOW CROSSING DR,BATON ROUGE,PARISH
3243,MEADOW GLEN,MEADOW GLEN AVE,ZACHARY,PARISH
3244,MEADOW LAKE,MEADOW LAKE DR,BATON ROUGE,PARISH
3246,MEADOW LEA,MEADOW LEA DR,BATON ROUGE,BATON ROUGE
3247,MEADOW PARK,MEADOW PARK AVE,BATON ROUGE,PARISH
3248,MEADOW RIDGE,MEADOW RIDGE DR,BATON ROUGE,PARISH
3249,MEADOWBROOK,MEADOWBROOK AVE,BATON ROUGE,PARISH
325,AZIE,AZIE AVE,BAKER,BAKER
3250,MEADOWDALE,MEADOWDALE DR,BATON ROUGE,PARISH
3251,MEADOWLANE,MEADOWLANE DR,BATON ROUGE,PARISH
3252,MEADOWMERE,MEADOWMERE DR,BATON ROUGE,PARISH
3253,MEADOWVIEW,MEADOWVIEW AVE,BATON ROUGE,PARISH
3254,MEADOWOOD,MEADOWOOD ST,BATON ROUGE,BATON ROUGE
3256,MEDICAL CENTER,MEDICAL CENTER DR,BATON ROUGE,"BATON ROUGE,PARISH"
3257,MEEKER,MEEKER DR,BATON ROUGE,BATON ROUGE
3258,MELANIE,MELANIE ST,BATON ROUGE,BATON ROUGE
3259,MELBAN,MELBAN ST,BAKER,BAKER
326,AZROK,AZROK AVE,BATON ROUGE,PARISH
3260,MELBOURNE,S MELBOURNE AVE,BATON ROUGE,PARISH
3262,MELON,MELON CT,BATON ROUGE,BATON ROUGE
3263,MELPOMENE,MELPOMENE DR,BAKER,PARISH
3264,MELROSE,MELROSE BLVD,BATON ROUGE,BATON ROUGE
3265,MEMBERS,MEMBERS PL,BATON ROUGE,PARISH
3266,MEMPHIS,MEMPHIS DR,BATON ROUGE,PARISH
3267,MEMO,MEMO PL,BATON ROUGE,PARISH
3268,MEMORY,MEMORY LN,CENTRAL,CENTRAL
3269,MENDENHAL,MENDENHAL AVE,BATON ROUGE,PARISH
327,AZTEC,AZTEC ST,BATON ROUGE,BATON ROUGE
3270,MENDENHAL,E MENDENHAL DR,BATON ROUGE,PARISH
3272,MENLO,MENLO DR,BATON ROUGE,BATON ROUGE
3273,MENSIA,MENSIA PL,BATON ROUGE,BATON ROUGE
3274,MERCANTILE,MERCANTILE DR,BATON ROUGE,PARISH
3275,MERCHANT,N MERCHANT CT,BATON ROUGE,PARISH
3276,MERCHANT,MERCHANT DR,BATON ROUGE,PARISH
3277,MEREDITH,MEREDITH DR,BATON ROUGE,BATON ROUGE
3278,MERGANZER,MERGANZER AVE,BATON ROUGE,BATON ROUGE
3279,MERLE GUSTAFSON,MERLE GUSTAFSON DR,BATON ROUGE,BATON ROUGE
3280,MERLIN,MERLIN AVE,BATON ROUGE,BATON ROUGE
3281,MERRIMAC,MERRIMAC AVE,BATON ROUGE,PARISH
3282,MERRITT ANNE,MERRITT ANNE DR,BATON ROUGE,PARISH
3284,MERRYDALE,MERRYDALE AVE,BATON ROUGE,"BATON ROUGE,PARISH"
3285,MESA VERDE,MESA VERDE AVE,BATON ROUGE,BATON ROUGE
3286,MESBURY,MESBURY DR,BATON ROUGE,PARISH
3287,METAIRIE,METAIRIE DR,BATON ROUGE,PARISH
3289,MIAMI,MIAMI DR,BATON ROUGE,PARISH
329,BABIN,BABIN RD,BATON ROUGE,PARISH
3290,MICHAEL,MICHAEL ST,BATON ROUGE,PARISH
3291,MICHEL DELVING,MICHEL DELVING RD,BATON ROUGE,PARISH
3293,MICHELLI,MICHELLI DR,BATON ROUGE,BATON ROUGE
3221,MACHOST,MACHOST RD,ZACHARY,"PARISH,ZACHARY"
3294,MICHON,MICHON ST,BATON ROUGE,BATON ROUGE
3296,HICO,HICO DR,BAKER,BAKER
3297,MIDDLESEX,MIDDLESEX ST,BATON ROUGE,BATON ROUGE
3299,MIDDLEWOOD,MIDDLEWOOD DR,BAKER,BAKER
33,24TH,N 24TH ST,BATON ROUGE,BATON ROUGE
3301,MIDWAY,MIDWAY AVE,BATON ROUGE,BATON ROUGE
3302,MIKE,S MIKE DR,BATON ROUGE,BATON ROUGE
3303,MIKE,MIKE DR,BATON ROUGE,BATON ROUGE
3304,MILFORD,MILFORD AVE,BATON ROUGE,BATON ROUGE
3306,MILLBURN,E MILLBURN AVE,BATON ROUGE,BATON ROUGE
3307,MILLBURN,MILLBURN DR,BATON ROUGE,BATON ROUGE
3308,MILLDALE,MILLDALE RD,"PRIDE,ZACHARY",PARISH
3309,JAMES C ARCHIE,JAMES C ARCHIE ST,BATON ROUGE,PARISH
3310,MILLER,MILLER RD,BATON ROUGE,PARISH
3312,MILLERVILLE,MILLERVILLE RD,BATON ROUGE,"BATON ROUGE,PARISH"
3313,MILLGATE,MILLGATE PL,BATON ROUGE,BATON ROUGE
3314,MILLICAN,MILLICAN LN,BAKER,PARISH
3315,MILLS,MILLS AVE,BATON ROUGE,BATON ROUGE
3316,MILLS,MILLS ST,ZACHARY,ZACHARY
3317,MILLS POINTE,MILLS POINTE DR,ZACHARY,ZACHARY
3319,MILLSTONE,MILLSTONE AVE,BATON ROUGE,BATON ROUGE
332,BACKCOURT,BACKCOURT DR,BATON ROUGE,PARISH
3320,MILLWOOD,MILLWOOD DR,BATON ROUGE,PARISH
3321,MILNOR,MILNOR DR,BATON ROUGE,BATON ROUGE
3322,MILSTEAD,N MILSTEAD PL,CENTRAL,CENTRAL
3323,MILSTEAD,S MILSTEAD PL,CENTRAL,CENTRAL
3324,MILSTEAD,W MILSTEAD PL,CENTRAL,CENTRAL
3325,MIMOSA,MIMOSA ST,BATON ROUGE,BATON ROUGE
3326,MINDEN,MINDEN ST,BATON ROUGE,BATON ROUGE
3327,MINNESOTA,MINNESOTA ST,BATON ROUGE,BATON ROUGE
3328,GREEK ROW LOT,N GREEK ROW LOT,BATON ROUGE,BATON ROUGE
3329,MINOU,MINOU AVE,BATON ROUGE,PARISH
333,BADLEY,BADLEY RD,BATON ROUGE,BATON ROUGE
3330,MINT,MINT DR,BATON ROUGE,PARISH
3331,MIRAFLORES,MIRAFLORES DR,BATON ROUGE,BATON ROUGE
3332,MIRKWOOD,MIRKWOOD AVE,BATON ROUGE,PARISH
3333,MISSION,MISSION DR,BATON ROUGE,BATON ROUGE
3334,MISSION HILLS,N MISSION HILLS AVE,BATON ROUGE,PARISH
3335,MISSION HILLS,S MISSION HILLS AVE,BATON ROUGE,PARISH
3336,MISSIONARY RIDGE,MISSIONARY RIDGE CT,BATON ROUGE,PARISH
3338,MISSISSIPPI,MISSISSIPPI ST,BATON ROUGE,BATON ROUGE
3339,MISSOURI,MISSOURI ST,BATON ROUGE,BATON ROUGE
3341,MISTY CREEK,MISTY CREEK DR,BATON ROUGE,BATON ROUGE
3342,MISTY HOLLOW,MISTY HOLLOW AVE,BATON ROUGE,PARISH
3343,MISTY MEADOW,MISTY MEADOW LN,ZACHARY,PARISH
3344,MISTY OAKS,MISTY OAKS AVE,BAKER,PARISH
3345,MISTY VALE,MISTY VALE AVE,BATON ROUGE,PARISH
3346,MITCHELL,MITCHELL ST,BAKER,BAKER
3347,MOBILE,MOBILE DR,BATON ROUGE,PARISH
3348,MOCKINGBIRD,MOCKINGBIRD LN,BATON ROUGE,BATON ROUGE
3349,MODESTO,MODESTO AVE,BATON ROUGE,PARISH
335,BAHIN,BAHIN CT N,BATON ROUGE,BATON ROUGE
3350,MODOC,MODOC AVE,BATON ROUGE,PARISH
3351,MOHAWK,E MOHAWK AVE,BATON ROUGE,BATON ROUGE
3352,MOHAWK,W MOHAWK AVE,BATON ROUGE,BATON ROUGE
3353,MOHICAN,MOHICAN ST,BATON ROUGE,BATON ROUGE
3354,MOHICAN-PRESCOTT,MOHICAN-PRESCOTT XOVR,BATON ROUGE,BATON ROUGE
3355,MOLINO,MOLINO DR,BAKER,BAKER
3356,MOLLY,MOLLY AVE,BATON ROUGE,PARISH
3357,MOLLYLEA,MOLLYLEA DR,BATON ROUGE,BATON ROUGE
3358,MONACO,MONACO DR,BATON ROUGE,BATON ROUGE
3359,MONARCH,MONARCH AVE,BATON ROUGE,BATON ROUGE
336,BAHIN,BAHIN CT S,BATON ROUGE,BATON ROUGE
3360,MONARCH,E MONARCH AVE,BATON ROUGE,PARISH
3361,MONET,MONET DR,BATON ROUGE,BATON ROUGE
3362,MONHEGAN,MONHEGAN AVE,BAKER,CENTRAL
3363,MONICA,MONICA AVE,BATON ROUGE,PARISH
3364,MONITEAU,MONITEAU CT,BATON ROUGE,BATON ROUGE
3365,MONITOR,MONITOR AVE,BATON ROUGE,PARISH
3367,MONMOUTH,MONMOUTH AVE,BATON ROUGE,BATON ROUGE
